programId,collegeId,collegeName,slug,city,state,division,conference,coachCount,inferredBaseballWebsiteUrl,sourceType,confidence,selectedSource,allContactUrls,allBioUrls
cmou57ed3007wqtdwo9u0rnod,cmou57ece007uqtdws2374kvt,University of Memphis,university-of-memphis,Memphis,TN,NCAA_D1,,4,https://gotigersgo.com/sports/baseball,COACH_CONTACT_URL,HIGH,https://gotigersgo.com/sports/baseball/roster/2026#sidearm-roster-coaches,https://gotigersgo.com/sports/baseball/roster/2026#sidearm-roster-coaches | https://gotigersgo.com/sports/baseball/roster/2026#sidearm-roster-coaches | https://gotigersgo.com/sports/baseball/roster/2026#sidearm-roster-coaches | https://gotigersgo.com/sports/baseball/roster/2026#sidearm-roster-coaches,https://gotigersgo.com/sports/baseball/roster/coaches/matt-riser/4032 | https://gotigersgo.com/sports/baseball/roster/coaches/cory-barton/4034 | https://gotigersgo.com/sports/baseball/roster/coaches/julius-mcdougal/4101 | https://gotigersgo.com/sports/baseball/roster/coaches/kyle-cameron/4036
cmosownu4000nqtuowsumxl0o,cmosowntd000lqtuoyvr4xd0q,University of Miami,university-of-miami,Coral Gables,FL,NCAA_D1,,4,https://miamihurricanes.com/sports/baseball,COACH_CONTACT_URL,HIGH,https://miamihurricanes.com/sports/baseball/roster#sidearm-roster-coaches,https://miamihurricanes.com/sports/baseball/roster#sidearm-roster-coaches | https://miamihurricanes.com/sports/baseball/roster#sidearm-roster-coaches | https://miamihurricanes.com/sports/baseball/roster#sidearm-roster-coaches | https://miamihurricanes.com/sports/baseball/roster#sidearm-roster-coaches,
cmoss3uib0032qtaobpuy0tpv,cmoss3uhm0030qtaobbllk1g1,University of Michigan,university-of-michigan,Ann Arbor,MI,NCAA_D1,,4,https://mgoblue.com/sports/2017/6/28/baseball-coaches,COACH_CONTACT_URL,HIGH,https://mgoblue.com/sports/2017/6/28/baseball-coaches,https://mgoblue.com/sports/2017/6/28/baseball-coaches | https://mgoblue.com/sports/2017/6/28/baseball-coaches | https://mgoblue.com/sports/2017/6/28/baseball-coaches | https://mgoblue.com/sports/2017/6/28/baseball-coaches,
cmoss3ul10038qtao9tzgk83e,cmoss3ukd0036qtao5inxhdyw,University of Minnesota,university-of-minnesota,Minneapolis,MN,NCAA_D1,,4,https://gophersports.com/sports/baseball,COACH_CONTACT_URL,HIGH,https://gophersports.com/sports/baseball/roster/2026#sidearm-roster-coaches,https://gophersports.com/sports/baseball/roster/2026#sidearm-roster-coaches | https://gophersports.com/sports/baseball/roster/2026#sidearm-roster-coaches | https://gophersports.com/sports/baseball/roster/2026#sidearm-roster-coaches | https://gophersports.com/sports/baseball/roster/2026#sidearm-roster-coaches,https://gophersports.com/sports/baseball/roster/coaches/ty-mcdevitt/3620 | https://gophersports.com/sports/baseball/roster/coaches/alec-crawford/3621 | https://gophersports.com/sports/baseball/roster/coaches/connor-gandossy/3624 | https://gophersports.com/sports/baseball/roster/coaches/sean-moore/3625
cmoss3ume003bqtaosl7ef19d,cmoss3ulp0039qtaosklsgdir,University of Nebraska,university-of-nebraska,Lincoln,NE,NCAA_D1,,4,https://huskers.com/sports/baseball,COACH_CONTACT_URL,HIGH,https://huskers.com/sports/baseball/roster#sidearm-roster-coaches,https://huskers.com/sports/baseball/roster#sidearm-roster-coaches | https://huskers.com/sports/baseball/roster#sidearm-roster-coaches | https://huskers.com/sports/baseball/roster#sidearm-roster-coaches | https://huskers.com/sports/baseball/roster#sidearm-roster-coaches,https://huskers.com/sports/baseball/roster/season/2026/staff/will-bolt | https://huskers.com/sports/baseball/roster/season/2026/staff/lance-harvell | https://huskers.com/sports/baseball/roster/season/2026/staff/mike-sirianni | https://huskers.com/sports/baseball/roster/season/2026/staff/rob-childress
cmou692eh009wqt1gg1l67qtd,cmou692dm009uqt1gk17ovy4y,University of North Alabama,university-of-north-alabama,Florence,AL,NCAA_D1,,4,https://roarlions.com/sports/baseball,COACH_CONTACT_URL,HIGH,https://roarlions.com/sports/baseball/coaches/2026,https://roarlions.com/sports/baseball/coaches/2026 | https://roarlions.com/sports/baseball/coaches/2026 | https://roarlions.com/sports/baseball/coaches/2026 | https://roarlions.com/sports/baseball/coaches/2026,https://roarlions.com/sports/baseball/roster/coaches/jad-prachniak/898 | https://roarlions.com/sports/baseball/roster/coaches/j-d-davis/909 | https://roarlions.com/sports/baseball/roster/coaches/jacob-james/904 | https://roarlions.com/sports/baseball/roster/coaches/nick-patten/900
cmorihv5i000hqth8642hp9ga,cmorihv4u000fqth8xhav3tg9,University of North Carolina at Chapel Hill,university-of-north-carolina-at-chapel-hill,Chapel Hill,NC,NCAA_D1,,4,https://goheels.com/sports/baseball,COACH_CONTACT_URL,HIGH,https://goheels.com/sports/baseball/roster/2026#sidearm-roster-coaches,https://goheels.com/sports/baseball/roster/2026#sidearm-roster-coaches | https://goheels.com/sports/baseball/roster/2026#sidearm-roster-coaches | https://goheels.com/sports/baseball/roster/2026#sidearm-roster-coaches | https://goheels.com/sports/baseball/roster/2026#sidearm-roster-coaches,https://goheels.com/sports/baseball/roster/coaches/scott-forbes/4615 | https://goheels.com/sports/baseball/roster/coaches/bryant-gaines/4617 | https://goheels.com/sports/baseball/roster/coaches/jesse-wierzbicki/4616 | https://goheels.com/sports/baseball/roster/coaches/scott-jackson/4619
cmou57e8c007nqtdwb5t9ewz1,cmou57e7n007lqtdw6grlj0yo,University of North Carolina at Charlotte,university-of-north-carolina-at-charlotte,Charlotte,NC,NCAA_D1,,3,https://charlotte49ers.com/sports/baseball,COACH_CONTACT_URL,HIGH,https://charlotte49ers.com/sports/baseball/roster/2026#sidearm-roster-coaches,https://charlotte49ers.com/sports/baseball/roster/2026#sidearm-roster-coaches | https://charlotte49ers.com/sports/baseball/roster/2026#sidearm-roster-coaches | https://charlotte49ers.com/sports/baseball/roster/2026#sidearm-roster-coaches,https://charlotte49ers.com/sports/baseball/roster/coaches/robert-woodard/2473 | https://charlotte49ers.com/sports/baseball/roster/coaches/toby-bicknell/2474 | https://charlotte49ers.com/sports/baseball/roster/coaches/will-kaufman/2478
cmou692fz009zqt1goeu3cfla,cmou692f9009xqt1gxdgwjsm8,University of North Florida,university-of-north-florida,Jacksonville,FL,NCAA_D1,,4,https://unfospreys.com/sports/baseball,COACH_CONTACT_URL,HIGH,https://unfospreys.com/sports/baseball/roster/2026#sidearm-roster-coaches,https://unfospreys.com/sports/baseball/roster/2026#sidearm-roster-coaches | https://unfospreys.com/sports/baseball/roster/2026#sidearm-roster-coaches | https://unfospreys.com/sports/baseball/roster/2026#sidearm-roster-coaches | https://unfospreys.com/sports/baseball/roster/2026#sidearm-roster-coaches,https://unfospreys.com/sports/baseball/roster/coaches/joe-mercadante/1660 | https://unfospreys.com/sports/baseball/roster/coaches/brad-wilkerson/1662 | https://unfospreys.com/sports/baseball/roster/coaches/garrett-bush/1663 | https://unfospreys.com/sports/baseball/roster/coaches/parker-bangs/1664
cmosownyi000wqtuo71ef7lg9,cmosownxt000uqtuozt3yykq9,University of Notre Dame,university-of-notre-dame,Notre Dame,IN,NCAA_D1,,4,https://fightingirish.com/sports/baseball,COACH_CONTACT_URL,HIGH,https://fightingirish.com/sports/baseball/roster#sidearm-roster-coaches,https://fightingirish.com/sports/baseball/roster#sidearm-roster-coaches | https://fightingirish.com/sports/baseball/roster#sidearm-roster-coaches | https://fightingirish.com/sports/baseball/roster#sidearm-roster-coaches | https://fightingirish.com/sports/baseball/roster#sidearm-roster-coaches,
cmossumtm0045qtpg75518v32,cmossumsw0043qtpgqq3re2qg,University of Oregon,university-of-oregon,Eugene,OR,NCAA_D1,,4,https://goducks.com/sports/baseball,COACH_CONTACT_URL,HIGH,https://goducks.com/sports/baseball/roster/2026#sidearm-roster-coaches,https://goducks.com/sports/baseball/roster/2026#sidearm-roster-coaches | https://goducks.com/sports/baseball/roster/2026#sidearm-roster-coaches | https://goducks.com/sports/baseball/roster/2026#sidearm-roster-coaches | https://goducks.com/sports/baseball/roster/2026#sidearm-roster-coaches,https://goducks.com/sports/baseball/roster/coaches/mark-wasikowski/5380 | https://goducks.com/sports/baseball/roster/coaches/brett-thomas/5385 | https://goducks.com/sports/baseball/roster/coaches/jack-marder/5381 | https://goducks.com/sports/baseball/roster/coaches/matt-florer/5391
cmosowo02000zqtuorrxcus33,cmosownzc000xqtuoxng8rral,University of Pittsburgh,university-of-pittsburgh,Pittsburgh,PA,NCAA_D1,,3,https://pittsburghpanthers.com/sports/baseball,COACH_CONTACT_URL,HIGH,https://pittsburghpanthers.com/sports/baseball/roster/2026#sidearm-roster-coaches,https://pittsburghpanthers.com/sports/baseball/roster/2026#sidearm-roster-coaches | https://pittsburghpanthers.com/sports/baseball/roster/2026#sidearm-roster-coaches | https://pittsburghpanthers.com/sports/baseball/roster/2026#sidearm-roster-coaches,https://pittsburghpanthers.com/sports/baseball/roster/coaches/mike-bell/2471 | https://pittsburghpanthers.com/sports/baseball/roster/coaches/luke-bonfield/2472 | https://pittsburghpanthers.com/sports/baseball/roster/coaches/sky--duff/2476
cmou65qf4008zqt1oaxiecdfx,cmou65qee008xqt1o7ljwn00l,University of Rhode Island,university-of-rhode-island,Kingston,RI,NCAA_D1,,4,https://gorhody.com/sports/baseball,COACH_CONTACT_URL,HIGH,https://gorhody.com/sports/baseball/coaches/2026,https://gorhody.com/sports/baseball/coaches/2026 | https://gorhody.com/sports/baseball/coaches/2026 | https://gorhody.com/sports/baseball/coaches/2026 | https://gorhody.com/sports/baseball/coaches/2026,https://gorhody.com/sports/baseball/roster/coaches/raphael-cerrato/1357 | https://gorhody.com/sports/baseball/roster/coaches/blaine-lidsky/1361 | https://gorhody.com/sports/baseball/roster/coaches/daniel-palka/1362 | https://gorhody.com/sports/baseball/roster/coaches/david-fischer/1358
cmou65qgi0092qt1ovyrn305w,cmou65qft0090qt1oyy3qt0xa,University of Richmond,university-of-richmond,Richmond,VA,NCAA_D1,,4,https://richmondspiders.com/sports/baseball,COACH_CONTACT_URL,HIGH,https://richmondspiders.com/sports/baseball/roster/2026#sidearm-roster-coaches,https://richmondspiders.com/sports/baseball/roster/2026#sidearm-roster-coaches | https://richmondspiders.com/sports/baseball/roster/2026#sidearm-roster-coaches | https://richmondspiders.com/sports/baseball/roster/2026#sidearm-roster-coaches | https://richmondspiders.com/sports/baseball/roster/2026#sidearm-roster-coaches,https://richmondspiders.com/sports/baseball/roster/coaches/mik-aoki/1369 | https://richmondspiders.com/sports/baseball/roster/coaches/collin-radack/1367 | https://richmondspiders.com/sports/baseball/roster/coaches/josh-epstein/1368 | https://richmondspiders.com/sports/baseball/roster/coaches/kyle-norman/1371
cmou57eg60082qtdwkr4v7bz1,cmou57eff0080qtdwllt5e1ya,University of South Florida,university-of-south-florida,Tampa,FL,NCAA_D1,,5,https://gousfbulls.com/sports/baseball,COACH_CONTACT_URL,HIGH,https://gousfbulls.com/sports/baseball/roster/2026#sidearm-roster-coaches,https://gousfbulls.com/sports/baseball/roster/2026#sidearm-roster-coaches | https://gousfbulls.com/sports/baseball/roster/2026#sidearm-roster-coaches | https://gousfbulls.com/sports/baseball/roster/2026#sidearm-roster-coaches | https://gousfbulls.com/sports/baseball/roster/2026#sidearm-roster-coaches | https://gousfbulls.com/sports/baseball/roster/2026#sidearm-roster-coaches,https://gousfbulls.com/sports/baseball/roster/coaches/mitch-hannahs/5334 | https://gousfbulls.com/sports/baseball/roster/coaches/blake-kangas/5335 | https://gousfbulls.com/sports/baseball/roster/coaches/bryan-peters/5337 | https://gousfbulls.com/sports/baseball/roster/coaches/dave-eiland/5423 | https://gousfbulls.com/sports/baseball/roster/coaches/kevin-bowers/5338
cmossums80042qtpg69u7kaqh,cmossumrj0040qtpg5nfsfxij,University of Southern California,university-of-southern-california,Los Angeles,CA,NCAA_D1,,4,https://usctrojans.com/sports/baseball,COACH_CONTACT_URL,HIGH,https://usctrojans.com/sports/baseball/roster/2026#sidearm-roster-coaches,https://usctrojans.com/sports/baseball/roster/2026#sidearm-roster-coaches | https://usctrojans.com/sports/baseball/roster/2026#sidearm-roster-coaches | https://usctrojans.com/sports/baseball/roster/2026#sidearm-roster-coaches | https://usctrojans.com/sports/baseball/roster/2026#sidearm-roster-coaches,https://usctrojans.com/sports/baseball/roster/coaches/andy-stankiewicz/7247 | https://usctrojans.com/sports/baseball/roster/coaches/keith-zuniga/7381 | https://usctrojans.com/sports/baseball/roster/coaches/sergio-brown/7254 | https://usctrojans.com/sports/baseball/roster/coaches/travis-jewett/7251
cmou57elp008bqtdw5g9tglmv,cmou57el20089qtdwofatlmue,University of Texas at San Antonio,university-of-texas-at-san-antonio,San Antonio,TX,NCAA_D1,,5,https://goutsa.com/sports/baseball,COACH_CONTACT_URL,HIGH,https://goutsa.com/sports/baseball/roster#sidearm-roster-coaches,https://goutsa.com/sports/baseball/roster#sidearm-roster-coaches | https://goutsa.com/sports/baseball/roster#sidearm-roster-coaches | https://goutsa.com/sports/baseball/roster#sidearm-roster-coaches | https://goutsa.com/sports/baseball/roster#sidearm-roster-coaches | https://goutsa.com/sports/baseball/roster#sidearm-roster-coaches,https://goutsa.com/sports/baseball/roster/season/2026/staff/pat-hallmark | https://goutsa.com/sports/baseball/roster/season/2026/staff/michael-cavazos | https://goutsa.com/sports/baseball/roster/season/2026/staff/ryan-aguayo | https://goutsa.com/sports/baseball/roster/season/2026/staff/zach-butler | https://goutsa.com/sports/baseball/roster/season/2026/staff/zach-henry
cmosun0dd005bqtlgtpmduubv,cmosun0cp0059qtlgmyvx6gz3,University of Utah,university-of-utah,Salt Lake City,UT,NCAA_D1,,4,https://utahutes.com/sports/baseball,COACH_CONTACT_URL,HIGH,https://utahutes.com/sports/baseball/roster/2026#sidearm-roster-coaches,https://utahutes.com/sports/baseball/roster/2026#sidearm-roster-coaches | https://utahutes.com/sports/baseball/roster/2026#sidearm-roster-coaches | https://utahutes.com/sports/baseball/roster/2026#sidearm-roster-coaches | https://utahutes.com/sports/baseball/roster/2026#sidearm-roster-coaches,https://utahutes.com/sports/baseball/roster/coaches/gary-henderson/4346 | https://utahutes.com/sports/baseball/roster/coaches/bobby-rinard/4398 | https://utahutes.com/sports/baseball/roster/coaches/mike-brown/4348 | https://utahutes.com/sports/baseball/roster/coaches/todd-guilliams/4347
cmorirvju001tqtm0jenypf9l,cmorirvj4001rqtm0u610tmnb,University of Virginia,university-of-virginia,Charlottesville,VA,NCAA_D1,,5,https://virginiasports.com/sports/baseball,COACH_CONTACT_URL,HIGH,https://virginiasports.com/sports/baseball/roster#sidearm-roster-coaches,https://virginiasports.com/sports/baseball/roster#sidearm-roster-coaches | https://virginiasports.com/sports/baseball/roster#sidearm-roster-coaches | https://virginiasports.com/sports/baseball/roster#sidearm-roster-coaches | https://virginiasports.com/sports/baseball/roster#sidearm-roster-coaches | https://virginiasports.com/sports/baseball/roster#sidearm-roster-coaches,https://virginiasports.com/sports/baseball/roster/season/2025-26/staff/chris-pollard | https://virginiasports.com/sports/baseball/roster/season/2025-26/staff/brady-kirkpatrick | https://virginiasports.com/sports/baseball/roster/season/2025-26/staff/brian-sakowski | https://virginiasports.com/sports/baseball/roster/season/2025-26/staff/derek-simmons | https://virginiasports.com/sports/baseball/roster/season/2025-26/staff/eric-tyler
cmossumuy0048qtpgu11ho5mb,cmossumua0046qtpg7kokmi2a,University of Washington,university-of-washington,Seattle,WA,NCAA_D1,,5,https://gohuskies.com/sports/baseball,COACH_CONTACT_URL,HIGH,https://gohuskies.com/sports/baseball/roster/2026#sidearm-roster-coaches,https://gohuskies.com/sports/baseball/roster/2026#sidearm-roster-coaches | https://gohuskies.com/sports/baseball/roster/2026#sidearm-roster-coaches | https://gohuskies.com/sports/baseball/roster/2026#sidearm-roster-coaches | https://gohuskies.com/sports/baseball/roster/2026#sidearm-roster-coaches | https://gohuskies.com/sports/baseball/roster/2026#sidearm-roster-coaches,https://gohuskies.com/sports/baseball/roster/coaches/eddie-smith/6685 | https://gohuskies.com/sports/baseball/roster/coaches/connor-lambert/6687 | https://gohuskies.com/sports/baseball/roster/coaches/damon-lessler/6688 | https://gohuskies.com/sports/baseball/roster/coaches/justin-jacobs/6714 | https://gohuskies.com/sports/baseball/roster/coaches/kade-kryzsko/6691
cmou692kj00a8qt1gh5k57wkp,cmou692js00a6qt1g8npxqitj,University of West Georgia,university-of-west-georgia,Carrollton,GA,NCAA_D1,,3,https://uwgathletics.com/sports/baseball,COACH_CONTACT_URL,HIGH,https://uwgathletics.com/sports/baseball/coaches/2026,https://uwgathletics.com/sports/baseball/coaches/2026 | https://uwgathletics.com/sports/baseball/coaches/2026 | https://uwgathletics.com/sports/baseball/coaches/2026,https://uwgathletics.com/sports/baseball/roster/coaches/jeff-smith/840 | https://uwgathletics.com/sports/baseball/roster/coaches/bryan-niedbalski/841 | https://uwgathletics.com/sports/baseball/roster/coaches/dominic-murgo-iii/846
cmou6bacz00b2qtic8lqoxe2q,cmou6bacb00b0qtickdtwuqln,Villanova University,villanova-university,Villanova,PA,NCAA_D1,,4,https://villanova.com/sports/baseball,COACH_CONTACT_URL,HIGH,https://villanova.com/sports/baseball/coaches/2026,https://villanova.com/sports/baseball/coaches/2026 | https://villanova.com/sports/baseball/coaches/2026 | https://villanova.com/sports/baseball/coaches/2026 | https://villanova.com/sports/baseball/coaches/2026,https://villanova.com/sports/baseball/roster/coaches/kevin-mulvey/4425 | https://villanova.com/sports/baseball/roster/coaches/dusty-snyder/4428 | https://villanova.com/sports/baseball/roster/coaches/eddie-brown/4426 | https://villanova.com/sports/baseball/roster/coaches/mike-russo/4427
cmou65qkx009bqt1o72evz4o4,cmou65qk50099qt1olu75tu27,Virginia Commonwealth University,virginia-commonwealth-university,Richmond,VA,NCAA_D1,,4,https://vcuathletics.com/sports/baseball,COACH_CONTACT_URL,HIGH,https://vcuathletics.com/sports/baseball/coaches/2026,https://vcuathletics.com/sports/baseball/coaches/2026 | https://vcuathletics.com/sports/baseball/coaches/2026 | https://vcuathletics.com/sports/baseball/coaches/2026 | https://vcuathletics.com/sports/baseball/coaches/2026,https://vcuathletics.com/sports/baseball/roster/coaches/sean-thompson/1204 | https://vcuathletics.com/sports/baseball/roster/coaches/andrew-llewellyn/1207 | https://vcuathletics.com/sports/baseball/roster/coaches/jojo-howie/1206 | https://vcuathletics.com/sports/baseball/roster/coaches/ryan-terrill/1286
cmorirvl8001wqtm0fnifyxse,cmorirvkj001uqtm0xddfcy1n,Virginia Tech,virginia-tech,Blacksburg,VA,NCAA_D1,,4,https://hokiesports.com/sports/baseball,COACH_CONTACT_URL,HIGH,https://hokiesports.com/sports/baseball/roster#sidearm-roster-coaches,https://hokiesports.com/sports/baseball/roster#sidearm-roster-coaches | https://hokiesports.com/sports/baseball/roster#sidearm-roster-coaches | https://hokiesports.com/sports/baseball/roster#sidearm-roster-coaches | https://hokiesports.com/sports/baseball/roster#sidearm-roster-coaches,https://hokiesports.com/sports/baseball/roster/season/2027/staff/john-szefc | https://hokiesports.com/sports/baseball/roster/season/2027/staff/doug-willey | https://hokiesports.com/sports/baseball/roster/season/2027/staff/kurt-elbin | https://hokiesports.com/sports/baseball/roster/season/2027/staff/tyler-hanson
cmorirv2z000wqtm0syj9sq1f,cmorirv2b000uqtm0d0xcn8m3,Wake Forest University,wake-forest-university,Winston-Salem,NC,NCAA_D1,,4,https://godeacs.com/sports/baseball,COACH_CONTACT_URL,HIGH,https://godeacs.com/sports/baseball/roster/2026#sidearm-roster-coaches,https://godeacs.com/sports/baseball/roster/2026#sidearm-roster-coaches | https://godeacs.com/sports/baseball/roster/2026#sidearm-roster-coaches | https://godeacs.com/sports/baseball/roster/2026#sidearm-roster-coaches | https://godeacs.com/sports/baseball/roster/2026#sidearm-roster-coaches,https://godeacs.com/sports/baseball/roster/coaches/tom-walter/1574 | https://godeacs.com/sports/baseball/roster/staff/dan-valerio/1176 | https://godeacs.com/sports/baseball/roster/coaches/eric-niesen/1578 | https://godeacs.com/sports/baseball/roster/coaches/matt-morales/1579
cmosun0eo005eqtlg60tq9pxa,cmosun0e0005cqtlgaq1vqq45,West Virginia University,west-virginia-university,Morgantown,WV,NCAA_D1,,4,https://wvusports.com/sports/baseball,COACH_CONTACT_URL,HIGH,https://wvusports.com/sports/baseball/roster/2026#sidearm-roster-coaches,https://wvusports.com/sports/baseball/roster/2026#sidearm-roster-coaches | https://wvusports.com/sports/baseball/roster/2026#sidearm-roster-coaches | https://wvusports.com/sports/baseball/roster/2026#sidearm-roster-coaches | https://wvusports.com/sports/baseball/roster/2026#sidearm-roster-coaches,https://wvusports.com/sports/baseball/roster/coaches/steve-sabins/4602 | https://wvusports.com/sports/baseball/roster/coaches/jacob-garcia/4603 | https://wvusports.com/sports/baseball/roster/coaches/jimmy-roesinger/4604 | https://wvusports.com/sports/baseball/roster/coaches/justin-oney/4605
cmou57en3008eqtdwv2nmtif8,cmou57emf008cqtdwbx84cqra,Wichita State University,wichita-state-university,Wichita,KS,NCAA_D1,,4,https://goshockers.com/sports/baseball,COACH_CONTACT_URL,HIGH,https://goshockers.com/sports/baseball/coaches/2026,https://goshockers.com/sports/baseball/coaches/2026 | https://goshockers.com/sports/baseball/coaches/2026 | https://goshockers.com/sports/baseball/coaches/2026 | https://goshockers.com/sports/baseball/coaches/2026,https://goshockers.com/sports/baseball/roster/coaches/brian-green/1308 | https://goshockers.com/sports/baseball/roster/coaches/anthony-claggett/1309 | https://goshockers.com/sports/baseball/roster/coaches/collin-wilber/1334 | https://goshockers.com/sports/baseball/roster/coaches/marty-lees/1313
cmorihv44000eqth8uy202g1u,cmorihv3g000cqth80t0ywnkz,Winthrop University,winthrop-university,Rock Hill,SC,NCAA_D1,,4,https://winthropeagles.com/sports/baseball,COACH_CONTACT_URL,HIGH,https://winthropeagles.com/sports/baseball/coaches/2026,https://winthropeagles.com/sports/baseball/coaches/2026 | https://winthropeagles.com/sports/baseball/coaches/2026 | https://winthropeagles.com/sports/baseball/coaches/2026 | https://winthropeagles.com/sports/baseball/coaches/2026,https://winthropeagles.com/sports/baseball/roster/coaches/mike-mcguire/1532 | https://winthropeagles.com/sports/baseball/roster/coaches/dalton-stambaugh/1566 | https://winthropeagles.com/sports/baseball/roster/coaches/mike-bello/1538 | https://winthropeagles.com/sports/baseball/roster/coaches/mike-napolitano/1534
cmou6baee00b5qtic8uzfufb4,cmou6bado00b3qticrimagx0v,Xavier University,xavier-university,Cincinnati,OH,NCAA_D1,,4,https://goxavier.com/sports/baseball,COACH_CONTACT_URL,HIGH,https://goxavier.com/sports/baseball/roster/2026#sidearm-roster-coaches,https://goxavier.com/sports/baseball/roster/2026#sidearm-roster-coaches | https://goxavier.com/sports/baseball/roster/2026#sidearm-roster-coaches | https://goxavier.com/sports/baseball/roster/2026#sidearm-roster-coaches | https://goxavier.com/sports/baseball/roster/2026#sidearm-roster-coaches,https://goxavier.com/sports/baseball/roster/coaches/billy-oconner/4962 | https://goxavier.com/sports/baseball/roster/coaches/ethan-landon/4964 | https://goxavier.com/sports/baseball/roster/coaches/riley-bertram/4963 | https://goxavier.com/sports/baseball/roster/coaches/troy-laneve-/4969
