matchType,normalizedValue,groupSize,collegeId,collegeName,collegeSlug,city,state,legacyDivision,programId,programDivision,conference,baseballWebsiteUrl,coachCount
WEBSITE_HOSTNAME,njcaastats.prestosports.com,404,cmox234oz0009qtfk9gtz21k6,Arkansas State Mid-South,arkansas-state-mid-south,,AR,,cmox234pn000bqtfk9xljy95i,NJCAA_D2,Region 2,https://njcaastats.prestosports.com/sports/bsb/2024-25/div2/teams/arkansasstatemidsouth,0
WEBSITE_HOSTNAME,njcaastats.prestosports.com,404,cmox234qg000cqtfkuqal77s4,Arkansas State University - Three Rivers,arkansas-state-university-three-rivers,,AR,,cmox234r5000eqtfkawdidste,NJCAA_D2,Region 2,https://njcaastats.prestosports.com/sports/bsb/2024-25/div2/teams/arkansasstateuniversitythreerivers,0
WEBSITE_HOSTNAME,njcaastats.prestosports.com,404,cmox234rv000fqtfkmqhap0bm,Arkansas State University Mountain Home,arkansas-state-university-mountain-home,,AR,,cmox234sl000hqtfkodrfiznn,NJCAA_D2,Region 2,https://njcaastats.prestosports.com/sports/bsb/2024-25/div2/teams/arkansasstateuniversitymountainhome,0
WEBSITE_HOSTNAME,njcaastats.prestosports.com,404,cmox2o0ji0006qtbkzyj3c0ai,Atlantic Cape Community College,atlantic-cape-community-college,,NJ,,cmox2o0k90008qtbkmwue2kne,NJCAA_D3,Region 19,https://njcaastats.prestosports.com/sports/bsb/2024-25/div3/teams/atlanticcapecommunitycollege,0
WEBSITE_HOSTNAME,njcaastats.prestosports.com,404,cmox1gf59000iqtsgg23jyda0,Barton Community College,barton-community-college,,KS,,cmox1gf5z000kqtsgp9sl42cr,NJCAA_D1,Region 6,https://njcaastats.prestosports.com/sports/bsb/2024-25/div1/teams/bartoncommunitycollege,0
WEBSITE_HOSTNAME,njcaastats.prestosports.com,404,cmox1gf6p000lqtsgw810db4k,Baton Rouge Community College,baton-rouge-community-college,,LA,,cmox1gf7h000nqtsg35fr8hif,NJCAA_D1,Region 23,https://njcaastats.prestosports.com/sports/bsb/2024-25/div1/teams/batonrougecommunitycollege,0
WEBSITE_HOSTNAME,njcaastats.prestosports.com,404,cmox234tb000iqtfkko7tsa34,Bay College,bay-college,,MI,,cmox234u1000kqtfk0iwddaz2,NJCAA_D2,Region 12,https://njcaastats.prestosports.com/sports/bsb/2024-25/div2/teams/baycollege,0
WEBSITE_HOSTNAME,njcaastats.prestosports.com,404,cmox2o0kz0009qtbk8078yso5,Bergen Community College,bergen-community-college,,NJ,,cmox2o0lr000bqtbknjma5ygt,NJCAA_D3,Region 19,https://njcaastats.prestosports.com/sports/bsb/2024-25/div3/teams/bergencommunitycollege,0
WEBSITE_HOSTNAME,njcaastats.prestosports.com,404,cmox234ut000lqtfk4oz8sdut,Bevill State Community College,bevill-state-community-college,,AL,,cmox234vh000nqtfk9f3rnwwb,NJCAA_D2,Region 22,https://njcaastats.prestosports.com/sports/bsb/2024-25/div2/teams/bevillstatecommunitycollege,0
WEBSITE_HOSTNAME,njcaastats.prestosports.com,404,cmox234w7000oqtfk8hdllep8,Bishop State Community College,bishop-state-community-college,,AL,,cmox234wx000qqtfkamk3kvpw,NJCAA_D2,Region 22,https://njcaastats.prestosports.com/sports/bsb/2024-25/div2/teams/bishopstatecommunitycollege,0
WEBSITE_HOSTNAME,njcaastats.prestosports.com,404,cmox234xk000rqtfk5uh31vu3,Bismarck State College,bismarck-state-college,,ND,,cmox234y9000tqtfk4sl09tpz,NJCAA_D2,Region 13,https://njcaastats.prestosports.com/sports/bsb/2024-25/div2/teams/bismarckstatecollege,0
WEBSITE_HOSTNAME,njcaastats.prestosports.com,404,cmox234yy000uqtfkmj04pqiz,Black Hawk College,black-hawk-college,,IL,,cmox234zn000wqtfk3ltflunz,NJCAA_D2,Region 4,https://njcaastats.prestosports.com/sports/bsb/2024-25/div2/teams/blackhawkcollege,0
WEBSITE_HOSTNAME,njcaastats.prestosports.com,404,cmox1gf86000oqtsgug004uy2,Blinn College,blinn-college,,TX,,cmox1gf8u000qqtsgo3ko3n3n,NJCAA_D1,Region 14,https://njcaastats.prestosports.com/sports/bsb/2024-25/div1/teams/blinncollege,0
WEBSITE_HOSTNAME,njcaastats.prestosports.com,404,cmox2o0mg000cqtbk6xnygyvm,Borough of Manhattan Community College,borough-of-manhattan-community-college,,NY,,cmox2o0n7000eqtbknrpfdkgn,NJCAA_D3,Region 15,https://njcaastats.prestosports.com/sports/bsb/2024-25/div3/teams/boroughofmanhattancommunitycollege,0
WEBSITE_HOSTNAME,njcaastats.prestosports.com,404,cmox1gf9h000rqtsg5p7im7p5,Bossier Parish Community College,bossier-parish-community-college,,LA,,cmox1gfa7000tqtsgn36y7udb,NJCAA_D1,Region 14,https://njcaastats.prestosports.com/sports/bsb/2024-25/div1/teams/bossierparishcommunitycollege,0
WEBSITE_HOSTNAME,njcaastats.prestosports.com,404,cmox2o0ny000fqtbkdjwm6sfi,Bronx Community College,bronx-community-college,,NY,,cmox2o0op000hqtbk77js2ymc,NJCAA_D3,Region 15,https://njcaastats.prestosports.com/sports/bsb/2024-25/div3/teams/bronxcommunitycollege,0
WEBSITE_HOSTNAME,njcaastats.prestosports.com,404,cmox2o0pe000iqtbk5zpv57jm,Brookdale Community College,brookdale-community-college,,NJ,,cmox2o0q8000kqtbkfl8bzwot,NJCAA_D3,Region 19,https://njcaastats.prestosports.com/sports/bsb/2024-25/div3/teams/brookdalecommunitycollege,0
WEBSITE_HOSTNAME,njcaastats.prestosports.com,404,cmox2350b000xqtfk7ry7jc8q,Brunswick Community College,brunswick-community-college,,NC,,cmox23511000zqtfkt62eirtr,NJCAA_D2,Region 10,https://njcaastats.prestosports.com/sports/bsb/2024-25/div2/teams/brunswickcommunitycollege,0
WEBSITE_HOSTNAME,njcaastats.prestosports.com,404,cmox2351r0010qtfki4exm5ci,Bryant & Stratton,bryant-and-stratton,,OH,,cmox2352g0012qtfko8n0j30t,NJCAA_D2,Region 12,https://njcaastats.prestosports.com/sports/bsb/2024-25/div2/teams/bryantstrattonohio,0
WEBSITE_HOSTNAME,njcaastats.prestosports.com,404,cmox235370013qtfk8y2sxj30,Bryant & Stratton College,bryant-and-stratton-college,,WI,,cmox2353y0015qtfkp40fyk4x,NJCAA_D2,Region 4,https://njcaastats.prestosports.com/sports/bsb/2024-25/div2/teams/bryantstrattoncollegewi,0
WEBSITE_HOSTNAME,njcaastats.prestosports.com,404,cmox2o0qy000lqtbkb5hvpuw9,Bunker Hill Community College,bunker-hill-community-college,,MA,,cmox2o0ro000nqtbkccxfu3vt,NJCAA_D3,Region 21,https://njcaastats.prestosports.com/sports/bsb/2024-25/div3/teams/bunkerhillcommunitycollege,0
WEBSITE_HOSTNAME,njcaastats.prestosports.com,404,cmox1gfaz000uqtsg2kizpb3y,Butler Community College - KS,butler-community-college-ks,,KS,,cmox1gfbo000wqtsg1hgb3gc1,NJCAA_D1,Region 6,https://njcaastats.prestosports.com/sports/bsb/2024-25/div1/teams/butlercommunitycollegeks,0
WEBSITE_HOSTNAME,njcaastats.prestosports.com,404,cmox2359d001fqtfkt0k7hmwr,CC of Allegheny County,cc-of-allegheny-county,,PA,,cmox235a0001hqtfk9wdh5i7s,NJCAA_D2,Region 20,https://njcaastats.prestosports.com/sports/bsb/2024-25/div2/teams/ccofalleghenycounty,0
WEBSITE_HOSTNAME,njcaastats.prestosports.com,404,cmox235ap001iqtfkim5jqg9p,CCBC Catonsville,ccbc-catonsville,,MD,,cmox235be001kqtfk03zw9gw5,NJCAA_D2,Region 20,https://njcaastats.prestosports.com/sports/bsb/2024-25/div2/teams/ccbccatonsville,0
WEBSITE_HOSTNAME,njcaastats.prestosports.com,404,cmox235c3001lqtfkwf51n64p,CCBC Dundalk,ccbc-dundalk,,MD,,cmox235ct001nqtfkq7zjvqor,NJCAA_D2,Region 20,https://njcaastats.prestosports.com/sports/bsb/2024-25/div2/teams/ccbcdundalk,0
WEBSITE_HOSTNAME,njcaastats.prestosports.com,404,cmox235di001oqtfk48ov0qw8,CCBC Essex,ccbc-essex,,MD,,cmox235e6001qqtfkp36koxh7,NJCAA_D2,Region 20,https://njcaastats.prestosports.com/sports/bsb/2024-25/div2/teams/ccbcessex,0
WEBSITE_HOSTNAME,njcaastats.prestosports.com,404,cmox2o0se000oqtbk5p23woms,Caldwell Community College & Technical Institute,caldwell-community-college-and-technical-institute,,NC,,cmox2o0t7000qqtbkbyhcf20q,NJCAA_D3,Region 10,https://njcaastats.prestosports.com/sports/bsb/2024-25/div3/teams/caldwellcommunitycollegetechnicali,0
WEBSITE_HOSTNAME,njcaastats.prestosports.com,404,cmox1gfce000xqtsgvavjcgow,Calhoun Community College,calhoun-community-college,,AL,,cmox1gfd4000zqtsgpu111htg,NJCAA_D1,Region 22,https://njcaastats.prestosports.com/sports/bsb/2024-25/div1/teams/calhouncommunitycollege,0
WEBSITE_HOSTNAME,njcaastats.prestosports.com,404,cmox2o0tx000rqtbkzs7n60v2,Camden County College,camden-county-college,,NJ,,cmox2o0un000tqtbkvwqpu1di,NJCAA_D3,Region 19,https://njcaastats.prestosports.com/sports/bsb/2024-25/div3/teams/camdencountycollege,0
WEBSITE_HOSTNAME,njcaastats.prestosports.com,404,cmox2o0vd000uqtbkyhkbt6ij,Camp Community College,camp-community-college,,VA,,cmox2o0w4000wqtbkji1u2bjn,NJCAA_D3,Region 10,https://njcaastats.prestosports.com/sports/bsb/2024-25/div3/teams/campcommunitycollege,0
WEBSITE_HOSTNAME,njcaastats.prestosports.com,404,cmox2354r0016qtfkakmcyf2u,Carl Albert State College,carl-albert-state-college,,OK,,cmox2355j0018qtfk1331mkwk,NJCAA_D2,Region 2,https://njcaastats.prestosports.com/sports/bsb/2024-25/div2/teams/carlalbertstatecollege,0
WEBSITE_HOSTNAME,njcaastats.prestosports.com,404,cmox235690019qtfkbqjl2dwv,Carl Sandburg College,carl-sandburg-college,,IL,,cmox23572001bqtfkhxnxb8fi,NJCAA_D2,Region 4,https://njcaastats.prestosports.com/sports/bsb/2024-25/div2/teams/carlsandburgcollege,0
WEBSITE_HOSTNAME,njcaastats.prestosports.com,404,cmox2357y001cqtfkolbve8a8,Catawba Valley Community College,catawba-valley-community-college,,NC,,cmox2358o001eqtfkqwhmv7ak,NJCAA_D2,Region 10,https://njcaastats.prestosports.com/sports/bsb/2024-25/div2/teams/catawbavalleycommunitycollege,0
WEBSITE_HOSTNAME,njcaastats.prestosports.com,404,cmox2o0wt000xqtbk9plqcdqd,Cayuga Community College,cayuga-community-college,,NY,,cmox2o0xj000zqtbk3xpp7p0a,NJCAA_D3,Region 3,https://njcaastats.prestosports.com/sports/bsb/2024-25/div3/teams/cayugacommunitycollege,0
WEBSITE_HOSTNAME,njcaastats.prestosports.com,404,cmox235ew001rqtfk7hveubl8,Cecil College,cecil-college,,MD,,cmox235fm001tqtfkdpvy3yx9,NJCAA_D2,Region 20,https://njcaastats.prestosports.com/sports/bsb/2024-25/div2/teams/cecilcollege,0
WEBSITE_HOSTNAME,njcaastats.prestosports.com,404,cmox235gc001uqtfklqh3okg2,Central Alabama Community College,central-alabama-community-college,,AL,,cmox235h1001wqtfk553xzuit,NJCAA_D2,Region 22,https://njcaastats.prestosports.com/sports/bsb/2024-25/div2/teams/centralalabamacommunitycollege,0
WEBSITE_HOSTNAME,njcaastats.prestosports.com,404,cmox1gfdw0010qtsgqhkf3e53,Central Arizona College,central-arizona-college,,AZ,,cmox1gfem0012qtsg8utoxu52,NJCAA_D1,Region 1,https://njcaastats.prestosports.com/sports/bsb/2024-25/div1/teams/centralarizonacollege,0
WEBSITE_HOSTNAME,njcaastats.prestosports.com,404,cmox2o0y90010qtbkd2383oke,Central Lakes College-Brainerd,central-lakes-college-brainerd,,MN,,cmox2o0yz0012qtbk6s1j80o7,NJCAA_D3,Region 13,https://njcaastats.prestosports.com/sports/bsb/2024-25/div3/teams/centrallakescollegebrainerd,0
WEBSITE_HOSTNAME,njcaastats.prestosports.com,404,cmox2o0zq0013qtbkuh4wv7ct,Century College,century-college,,MN,,cmox2o10h0015qtbkjbcf59oh,NJCAA_D3,Region 13,https://njcaastats.prestosports.com/sports/bsb/2024-25/div3/teams/centurycollege,0
WEBSITE_HOSTNAME,njcaastats.prestosports.com,404,cmox235hr001xqtfk8edzbigb,Chandler-Gilbert Community College,chandler-gilbert-community-college,,AZ,,cmox235ig001zqtfk0rbygdf5,NJCAA_D2,Region 1,https://njcaastats.prestosports.com/sports/bsb/2024-25/div2/teams/chandlergilbertcommunitycollege,0
WEBSITE_HOSTNAME,njcaastats.prestosports.com,404,cmox1gffa0013qtsgti41kyix,Chattahoochee Valley Community College,chattahoochee-valley-community-college,,AL,,cmox1gffz0015qtsgruayt680,NJCAA_D1,Region 22,https://njcaastats.prestosports.com/sports/bsb/2024-25/div1/teams/chattahoocheevalleycommunitycollege,0
WEBSITE_HOSTNAME,njcaastats.prestosports.com,404,cmox1gfgo0016qtsgs9ugt5nt,Chattanooga State Community College,chattanooga-state-community-college,,TN,,cmox1gfhh0018qtsguz7u9pmv,NJCAA_D1,Region 7,https://njcaastats.prestosports.com/sports/bsb/2024-25/div1/teams/chattanoogastatecommunitycollege,0
WEBSITE_HOSTNAME,njcaastats.prestosports.com,404,cmox235j70020qtfkl3uukpn3,Chesapeake College,chesapeake-college,,MD,,cmox235jw0022qtfk1srypfi0,NJCAA_D2,Region 20,https://njcaastats.prestosports.com/sports/bsb/2024-25/div2/teams/chesapeakecollege,0
WEBSITE_HOSTNAME,njcaastats.prestosports.com,404,cmox1gfi80019qtsgps2z311s,Chipola  College,chipola-college,,FL,,cmox1gfiw001bqtsgfl1n2ptf,NJCAA_D1,Region 8,https://njcaastats.prestosports.com/sports/bsb/2024-25/div1/teams/chipolacollege,0
WEBSITE_HOSTNAME,njcaastats.prestosports.com,404,cmox1gfjl001cqtsggloi1bif,Cisco College,cisco-college,,TX,,cmox1gfka001eqtsgoe5xokxj,NJCAA_D1,Region 5,https://njcaastats.prestosports.com/sports/bsb/2024-25/div1/teams/ciscocollege,0
WEBSITE_HOSTNAME,njcaastats.prestosports.com,404,cmox1gfl0001fqtsgrzw6ofzz,Clarendon College,clarendon-college,,TX,,cmox1gflq001hqtsgedc7frtk,NJCAA_D1,Region 5,https://njcaastats.prestosports.com/sports/bsb/2024-25/div1/teams/clarendoncollege,0
WEBSITE_HOSTNAME,njcaastats.prestosports.com,404,cmox235km0023qtfkno6e1o10,Clark State College,clark-state-college,,OH,,cmox235lc0025qtfkdingbnzq,NJCAA_D2,Region 12,https://njcaastats.prestosports.com/sports/bsb/2024-25/div2/teams/clarkstatecollege,0
WEBSITE_HOSTNAME,njcaastats.prestosports.com,404,cmorjat750056qt4wgah72i8t,Cleveland Community College,cleveland-community-college,Shelby,NC,,cmorjat7t0058qt4wumt7u04z,NJCAA_D2,Region 10,https://njcaastats.prestosports.com/sports/bsb/2024-25/div2/teams/clevelandcommunitycollege,0
WEBSITE_HOSTNAME,njcaastats.prestosports.com,404,cmox1gfme001iqtsg23nqcgwc,Cleveland State Community College,cleveland-state-community-college,,TN,,cmox1gfn6001kqtsglzcs24ji,NJCAA_D1,Region 7,https://njcaastats.prestosports.com/sports/bsb/2024-25/div1/teams/clevelandstatecommunitycollege,0
WEBSITE_HOSTNAME,njcaastats.prestosports.com,404,cmox1gfnw001lqtsg7fvs7z66,Cloud County Community College,cloud-county-community-college,,KS,,cmox1gfoj001nqtsg9k78ft65,NJCAA_D1,Region 6,https://njcaastats.prestosports.com/sports/bsb/2024-25/div1/teams/cloudcountycommunitycollege,0
WEBSITE_HOSTNAME,njcaastats.prestosports.com,404,cmox235nt0029qtfkhy9cb6k7,Coahoma Community College,coahoma-community-college,,MS,,cmox235oh002bqtfktn8k7tsc,NJCAA_D2,Region 23,https://njcaastats.prestosports.com/sports/bsb/2024-25/div2/teams/coahomacommunitycollege,0
WEBSITE_HOSTNAME,njcaastats.prestosports.com,404,cmox235p7002cqtfkantrt3ir,Coastal Alabama - North,coastal-alabama-north,,AL,,cmox235pv002eqtfko2fahgxm,NJCAA_D2,Region 22,https://njcaastats.prestosports.com/sports/bsb/2024-25/div2/teams/coastalalabamanorth,0
WEBSITE_HOSTNAME,njcaastats.prestosports.com,404,cmox1gfp7001oqtsgbphrk1lp,Coastal Alabama - South,coastal-alabama-south,,AL,,cmox1gfpv001qqtsglbhx2awv,NJCAA_D1,Region 22,https://njcaastats.prestosports.com/sports/bsb/2024-25/div1/teams/coastalalabamasouth,0
WEBSITE_HOSTNAME,njcaastats.prestosports.com,404,cmox1gfqj001rqtsgskc12egd,Coastal Bend College,coastal-bend-college,,TX,,cmox1gfr7001tqtsg9kpxxyp8,NJCAA_D1,Region 14,https://njcaastats.prestosports.com/sports/bsb/2024-25/div1/teams/coastalbendcollege,0
WEBSITE_HOSTNAME,njcaastats.prestosports.com,404,cmox1gfrx001uqtsgjm4zjbds,Cochise College,cochise-college,,AZ,,cmox1gfsl001wqtsgmoufzp8j,NJCAA_D1,Region 1,https://njcaastats.prestosports.com/sports/bsb/2024-25/div1/teams/cochisecollege,0
WEBSITE_HOSTNAME,njcaastats.prestosports.com,404,cmox1gft9001xqtsg5fezijcy,Coffeyville Community College,coffeyville-community-college,,KS,,cmox1gftz001zqtsgduc1kzzq,NJCAA_D1,Region 6,https://njcaastats.prestosports.com/sports/bsb/2024-25/div1/teams/coffeyvillecommunitycollege,0
WEBSITE_HOSTNAME,njcaastats.prestosports.com,404,cmox1gfum0020qtsgezoyy7fd,Colby Community College,colby-community-college,,KS,,cmox1gfvb0022qtsg1afwh3ea,NJCAA_D1,Region 6,https://njcaastats.prestosports.com/sports/bsb/2024-25/div1/teams/colbycommunitycollege,0
WEBSITE_HOSTNAME,njcaastats.prestosports.com,404,cmox1gfvz0023qtsggc70ytsw,College of Central Florida,college-of-central-florida,,FL,,cmox1gfwo0025qtsgtkd1h66m,NJCAA_D1,Region 8,https://njcaastats.prestosports.com/sports/bsb/2024-25/div1/teams/collegeofcentralflorida,0
WEBSITE_HOSTNAME,njcaastats.prestosports.com,404,cmox2o1170016qtbkgk4vxtdy,College of DuPage,college-of-dupage,,IL,,cmox2o11y0018qtbkktweb1a7,NJCAA_D3,Region 4,https://njcaastats.prestosports.com/sports/bsb/2024-25/div3/teams/collegeofdupage,0
WEBSITE_HOSTNAME,njcaastats.prestosports.com,404,cmox235qm002fqtfkuqtlw0fr,College of Lake County,college-of-lake-county,,IL,,cmox235ra002hqtfkjpougwcj,NJCAA_D2,Region 4,https://njcaastats.prestosports.com/sports/bsb/2024-25/div2/teams/collegeoflakecounty,0
WEBSITE_HOSTNAME,njcaastats.prestosports.com,404,cmox1gfxe0026qtsgf9u98eeg,College of Southern Idaho,college-of-southern-idaho,,ID,,cmox1gfy50028qtsgslyf6612,NJCAA_D1,Region 18,https://njcaastats.prestosports.com/sports/bsb/2024-25/div1/teams/collegeofsouthernidaho,0
WEBSITE_HOSTNAME,njcaastats.prestosports.com,404,cmox235rz002iqtfkwm4d9287,College of Southern Maryland,college-of-southern-maryland,,ND,,cmox235sn002kqtfkdhstitol,NJCAA_D2,Region 20,https://njcaastats.prestosports.com/sports/bsb/2024-25/div2/teams/collegeofsouthernmaryland,0
WEBSITE_HOSTNAME,njcaastats.prestosports.com,404,cmox1gfyv0029qtsgyyiotlq4,College of Southern Nevada,college-of-southern-nevada,,NV,,cmox1gfzk002bqtsgjuh3fqjk,NJCAA_D1,Region 1,https://njcaastats.prestosports.com/sports/bsb/2024-25/div1/teams/collegeofsouthernnevada,0
WEBSITE_HOSTNAME,njcaastats.prestosports.com,404,cmox1gg09002cqtsgt5n277or,Colorado Northwestern Community College,colorado-northwestern-community-college,,CO,,cmox1gg0z002eqtsg6vlyf855,NJCAA_D1,Region 18,https://njcaastats.prestosports.com/sports/bsb/2024-25/div1/teams/coloradonorthwesterncommunitycollege,0
WEBSITE_HOSTNAME,njcaastats.prestosports.com,404,cmox1gg1n002fqtsgwq02qnch,Columbia State Community College,columbia-state-community-college,,TN,,cmox1gg2e002hqtsgbycgauxr,NJCAA_D1,Region 7,https://njcaastats.prestosports.com/sports/bsb/2024-25/div1/teams/columbiastatecommunitycollege,0
WEBSITE_HOSTNAME,njcaastats.prestosports.com,404,cmox2o12r0019qtbkypzghh8j,Columbia-Greene Community College,columbia-greene-community-college,,NY,,cmox2o13j001bqtbkz57miqy8,NJCAA_D3,Region 3,https://njcaastats.prestosports.com/sports/bsb/2024-25/div3/teams/columbiagreenecommunitycollege,0
WEBSITE_HOSTNAME,njcaastats.prestosports.com,404,cmox235tc002lqtfk1sxcqpye,Community Christian,community-christian,,MI,,cmox235u0002nqtfk31kt90cw,NJCAA_D2,Region 12,https://njcaastats.prestosports.com/sports/bsb/2024-25/div2/teams/communitychristianmich,0
WEBSITE_HOSTNAME,njcaastats.prestosports.com,404,cmox1gg33002iqtsgotxbo0qh,Community Christian College,community-christian-college,,CA,,cmox1gg3u002kqtsgrmqelux6,NJCAA_D1,Region 1,https://njcaastats.prestosports.com/sports/bsb/2024-25/div1/teams/communitychristiancollege,0
WEBSITE_HOSTNAME,njcaastats.prestosports.com,404,cmox2o14a001cqtbkkjdwv4pc,Community College of Rhode Island,community-college-of-rhode-island,,ND,,cmox2o152001eqtbkf7i9hi4h,NJCAA_D3,Region 21,https://njcaastats.prestosports.com/sports/bsb/2024-25/div3/teams/communitycollegeofrhodeisland,0
WEBSITE_HOSTNAME,njcaastats.prestosports.com,404,cmox1gg4l002lqtsgyq0efnp8,Connors State College,connors-state-college,,OK,,cmox1gg59002nqtsgnqjrb44f,NJCAA_D1,Region 2,https://njcaastats.prestosports.com/sports/bsb/2024-25/div1/teams/connorsstatecollege,0
WEBSITE_HOSTNAME,njcaastats.prestosports.com,404,cmox235us002oqtfk09b6cpem,Copiah-Lincoln Community College,copiah-lincoln-community-college,,MS,,cmox235vg002qqtfkd62ow7z1,NJCAA_D2,Region 23,https://njcaastats.prestosports.com/sports/bsb/2024-25/div2/teams/copiahlincolncommunitycollege,0
WEBSITE_HOSTNAME,njcaastats.prestosports.com,404,cmox2o15r001fqtbkhc2n30hc,Corning Community College,corning-community-college,,NY,,cmox2o16h001hqtbk2mwsp8p1,NJCAA_D3,Region 3,https://njcaastats.prestosports.com/sports/bsb/2024-25/div3/teams/corningcommunitycollege,0
WEBSITE_HOSTNAME,njcaastats.prestosports.com,404,cmox235w7002rqtfkd8q4an8m,County College of Morris,county-college-of-morris,,NJ,,cmox235wx002tqtfkj9vj38xo,NJCAA_D2,Region 19,https://njcaastats.prestosports.com/sports/bsb/2024-25/div2/teams/countycollegeofmorris,0
WEBSITE_HOSTNAME,njcaastats.prestosports.com,404,cmox1gg5y002oqtsgw42c54te,Cowley County Community College,cowley-county-community-college,,KS,,cmox1gg6o002qqtsgktc9tq1x,NJCAA_D1,Region 6,https://njcaastats.prestosports.com/sports/bsb/2024-25/div1/teams/cowleycountycommunitycollege,0
WEBSITE_HOSTNAME,njcaastats.prestosports.com,404,cmox235xm002uqtfk3u1hzfav,Cuyahoga Community College,cuyahoga-community-college,,OH,,cmox235yb002wqtfkpkzz6575,NJCAA_D2,Region 12,https://njcaastats.prestosports.com/sports/bsb/2024-25/div2/teams/cuyahogacommunitycollege,0
WEBSITE_HOSTNAME,njcaastats.prestosports.com,404,cmox235z0002xqtfki3pn4ocq,Dakota College at Bottineau,dakota-college-at-bottineau,,ND,,cmox235zq002zqtfkdydp04ic,NJCAA_D2,Region 13,https://njcaastats.prestosports.com/sports/bsb/2024-25/div2/teams/dakotacollegeatbottineau,0
WEBSITE_HOSTNAME,njcaastats.prestosports.com,404,cmox2360h0030qtfkmgkq6t1s,Dakota County Technical College,dakota-county-technical-college,,MN,,cmox2361c0032qtfkjbij6z4y,NJCAA_D2,Region 13,https://njcaastats.prestosports.com/sports/bsb/2024-25/div2/teams/dakotacountytechnicalcollege,0
WEBSITE_HOSTNAME,njcaastats.prestosports.com,404,cmox2o178001iqtbkmn51skku,Dallas College Brookhaven,dallas-college-brookhaven,,TX,,cmox2o17x001kqtbku8ojodfb,NJCAA_D3,Region 5,https://njcaastats.prestosports.com/sports/bsb/2024-25/div3/teams/dallascollegebrookhaven,0
WEBSITE_HOSTNAME,njcaastats.prestosports.com,404,cmox2o18n001lqtbkdqz5y4sf,Dallas College Cedar Valley,dallas-college-cedar-valley,,TX,,cmox2o19e001nqtbk5mrquac3,NJCAA_D3,Region 5,https://njcaastats.prestosports.com/sports/bsb/2024-25/div3/teams/dallascollegecedarvalley,0
WEBSITE_HOSTNAME,njcaastats.prestosports.com,404,cmox2o1a4001oqtbkboswlf6h,Dallas College Eastfield,dallas-college-eastfield,,TX,,cmox2o1at001qqtbk4lpr8yh9,NJCAA_D3,Region 5,https://njcaastats.prestosports.com/sports/bsb/2024-25/div3/teams/dallascollegeeastfield,0
WEBSITE_HOSTNAME,njcaastats.prestosports.com,404,cmox2o1bi001rqtbkyxbhum73,Dallas College Mountain View,dallas-college-mountain-view,,TX,,cmox2o1c7001tqtbked25ot8v,NJCAA_D3,Region 5,https://njcaastats.prestosports.com/sports/bsb/2024-25/div3/teams/dallascollegemountainview,0
WEBSITE_HOSTNAME,njcaastats.prestosports.com,404,cmox2o1cx001uqtbkqil4dnpw,Dallas College North Lake,dallas-college-north-lake,,TX,,cmox2o1dm001wqtbk5a8ra4je,NJCAA_D3,Region 5,https://njcaastats.prestosports.com/sports/bsb/2024-25/div3/teams/dallascollegenorthlake,0
WEBSITE_HOSTNAME,njcaastats.prestosports.com,404,cmox2o1ec001xqtbkg5cf6frm,Dallas College Richland,dallas-college-richland,,ND,,cmox2o1f2001zqtbk4w2wvbhe,NJCAA_D3,Region 5,https://njcaastats.prestosports.com/sports/bsb/2024-25/div3/teams/dallascollegerichland,0
WEBSITE_HOSTNAME,njcaastats.prestosports.com,404,cmox2362f0033qtfkvssb61xl,Danville Area Community College,danville-area-community-college,,IL,,cmox236330035qtfkkh134v9o,NJCAA_D2,Region 24,https://njcaastats.prestosports.com/sports/bsb/2024-25/div2/teams/danvilleareacommunitycollege,0
WEBSITE_HOSTNAME,njcaastats.prestosports.com,404,cmox2363r0036qtfkaf6r4wsy,Dawson Community College,dawson-community-college,,MT,,cmox2364h0038qtfkylntqb5m,NJCAA_D2,Region 13,https://njcaastats.prestosports.com/sports/bsb/2024-25/div2/teams/dawsoncommunitycollege,0
WEBSITE_HOSTNAME,njcaastats.prestosports.com,404,cmox1gg8t002uqtsgyoabv9e7,Daytona State College,daytona-state-college,,FL,,cmox1gg9g002wqtsglfii21mc,NJCAA_D1,Region 8,https://njcaastats.prestosports.com/sports/bsb/2024-25/div1/teams/daytonastatecollege,0
WEBSITE_HOSTNAME,njcaastats.prestosports.com,404,cmox2o1ft0020qtbkwgvp79gu,Delaware County Community College,delaware-county-community-college,,PA,,cmox2o1gj0022qtbkwnqe4ub7,NJCAA_D3,Region 19,https://njcaastats.prestosports.com/sports/bsb/2024-25/div3/teams/delawarecountycommunitycollege,0
WEBSITE_HOSTNAME,njcaastats.prestosports.com,404,cmox236580039qtfk79pauoa6,Delaware Technical Community College,delaware-technical-community-college,,DE,,cmox2365x003bqtfkhtvcsi4d,NJCAA_D2,Region 19,https://njcaastats.prestosports.com/sports/bsb/2024-25/div2/teams/delawaretechnicalcommunitycollege,0
WEBSITE_HOSTNAME,njcaastats.prestosports.com,404,cmox1gga3002xqtsgnsdkdx19,Delgado Community College,delgado-community-college,,LA,,cmox1ggaq002zqtsg4cqvagia,NJCAA_D1,Region 23,https://njcaastats.prestosports.com/sports/bsb/2024-25/div1/teams/delgadocommunitycollege,0
